ID,IS_HCP
14939,0
14940,0
14941,0
14942,0
14943,0
14944,0
14945,1
14946,0
14947,0
14948,0
14949,0
14950,0
14951,1
14952,1
14953,0
14954,1
14955,1
14956,1
14957,0
14958,0
14959,0
14960,0
14961,0
14962,0
14963,0
14964,1
14965,0
14966,1
14967,0
14968,0
14969,0
14970,0
14971,0
14972,0
14973,0
14974,1
14975,1
14976,1
14977,0
14978,0
14979,0
14980,0
14981,0
14982,0
14983,0
14984,1
14985,1
14986,0
14987,0
14988,1
14989,0
14990,0
14991,0
14992,0
14993,1
14994,0
14995,0
14996,0
14997,1
14998,0
14999,0
15000,0
15001,0
15002,0
15003,0
15004,1
15005,0
15006,0
15007,0
15008,1
15009,0
15010,0
15011,1
15012,1
15013,1
15014,0
15015,0
15016,1
15017,1
15018,0
15019,0
15020,1
15021,0
15022,0
15023,1
15024,1
15025,0
15026,1
15027,0
15028,1
15029,1
15030,1
15031,0
15032,0
15033,1
15034,1
15035,0
15036,1
15037,0
15038,0
15039,0
15040,1
15041,1
15042,1
15043,1
15044,0
15045,1
15046,1
15047,0
15048,0
15049,0
15050,0
15051,0
15052,1
15053,1
15054,1
15055,0
15056,0
15057,0
15058,1
15059,0
15060,0
15061,0
15062,0
15063,0
15064,1
15065,1
15066,0
15067,0
15068,1
15069,0
15070,1
15071,0
15072,1
15073,1
15074,0
15075,0
15076,0
15077,0
15078,1
15079,0
15080,0
15081,0
15082,0
15083,1
15084,0
15085,1
15086,1
15087,0
15088,0
15089,0
15090,0
15091,0
15092,0
15093,0
15094,0
15095,0
15096,1
15097,0
15098,0
15099,1
15100,0
15101,1
15102,1
15103,0
15104,0
15105,1
15106,1
15107,0
15108,0
15109,0
15110,0
15111,1
15112,0
15113,1
15114,0
15115,0
15116,1
15117,0
15118,1
15119,0
15120,0
15121,0
15122,0
15123,1
15124,1
15125,0
15126,0
15127,0
15128,1
15129,0
15130,0
15131,1
15132,1
15133,0
15134,1
15135,0
15136,1
15137,0
15138,0
15139,0
15140,0
15141,1
15142,1
15143,0
15144,1
15145,0
15146,0
15147,0
15148,1
15149,1
15150,1
15151,0
15152,0
15153,1
15154,0
15155,0
15156,0
15157,0
15158,0
15159,0
15160,1
15161,0
15162,0
15163,0
15164,0
15165,1
15166,0
15167,0
15168,0
15169,0
15170,0
15171,1
15172,0
15173,0
15174,0
15175,1
15176,1
15177,0
15178,0
15179,0
15180,1
15181,0
15182,0
15183,1
15184,0
15185,0
15186,0
15187,1
15188,0
15189,1
15190,0
15191,0
15192,1
15193,0
15194,1
15195,0
15196,1
15197,0
15198,0
15199,0
15200,0
15201,0
15202,0
15203,1
15204,1
15205,0
15206,0
15207,1
15208,0
15209,0
15210,0
15211,0
15212,0
15213,0
15214,0
15215,0
15216,0
15217,0
15218,0
15219,0
15220,0
15221,0
15222,0
15223,0
15224,0
15225,1
15226,0
15227,0
15228,0
15229,1
15230,0
15231,0
15232,1
15233,0
15234,0
15235,0
15236,0
15237,1
15238,1
15239,1
15240,1
15241,0
15242,0
15243,1
15244,0
15245,0
15246,0
15247,1
15248,0
15249,0
15250,1
15251,0
15252,0
15253,0
15254,0
15255,0
15256,0
15257,1
15258,0
15259,1
15260,1
15261,0
15262,0
15263,1
15264,1
15265,1
15266,0
15267,0
15268,0
15269,0
15270,0
15271,0
15272,0
15273,0
15274,0
15275,0
15276,0
15277,1
15278,1
15279,1
15280,0
15281,1
15282,0
15283,1
15284,0
15285,0
15286,0
15287,0
15288,0
15289,0
15290,1
15291,0
15292,1
15293,1
15294,0
15295,0
15296,1
15297,0
15298,0
15299,0
15300,1
15301,0
15302,1
15303,0
15304,0
15305,0
15306,0
15307,1
15308,0
15309,0
15310,0
15311,1
15312,1
15313,0
15314,1
15315,0
15316,0
15317,0
15318,0
15319,1
15320,0
15321,0
15322,0
15323,0
15324,1
15325,0
15326,0
15327,0
15328,0
15329,0
15330,1
15331,0
15332,0
15333,0
15334,1
15335,1
15336,0
15337,1
15338,0
15339,1
15340,1
15341,0
15342,1
15343,1
15344,0
15345,1
15346,1
15347,0
15348,0
15349,1
15350,1
15351,0
15352,0
15353,1
15354,0
15355,0
15356,1
15357,0
15358,0
15359,0
15360,0
15361,1
15362,1
15363,0
15364,1
15365,0
15366,0
15367,0
15368,0
15369,1
15370,1
15371,0
15372,1
15373,1
15374,0
15375,1
15376,0
15377,0
15378,1
15379,0
15380,1
15381,1
15382,1
15383,0
15384,0
15385,0
15386,1
15387,1
15388,1
15389,0
15390,1
15391,0
15392,1
15393,0
15394,0
15395,0
15396,1
15397,0
15398,0
15399,0
15400,0
15401,0
15402,1
15403,0
15404,0
15405,1
15406,0
15407,0
15408,0
15409,1
15410,0
15411,1
15412,0
15413,0
15414,0
15415,0
15416,0
15417,1
15418,0
15419,1
15420,0
15421,0
15422,0
15423,0
15424,0
15425,0
15426,0
15427,0
15428,0
15429,1
15430,0
15431,1
15432,0
15433,0
15434,0
15435,0
15436,0
15437,1
15438,0
15439,1
15440,1
15441,0
15442,0
15443,0
15444,0
15445,0
15446,1
15447,0
15448,0
15449,1
15450,1
15451,0
15452,0
15453,0
15454,1
15455,1
15456,0
15457,0
15458,0
15459,1
15460,0
15461,0
15462,1
15463,0
15464,0
15465,1
15466,0
15467,0
15468,1
15469,1
15470,0
15471,1
15472,1
15473,0
15474,1
15475,0
15476,0
15477,1
15478,0
15479,1
15480,0
15481,0
15482,0
15483,0
15484,0
15485,1
15486,0
15487,0
15488,0
15489,0
15490,0
15491,0
15492,0
15493,1
15494,1
15495,0
15496,0
15497,0
15498,0
15499,0
15500,0
15501,0
15502,1
15503,0
15504,0
15505,0
15506,0
15507,0
15508,0
15509,0
15510,0
15511,1
15512,0
15513,0
15514,1
15515,0
15516,1
15517,0
15518,0
15519,0
15520,0
15521,0
15522,1
15523,1
15524,0
15525,0
15526,0
15527,0
15528,1
15529,0
15530,1
15531,0
15532,1
15533,0
15534,0
15535,1
15536,0
15537,1
15538,0
15539,0
15540,0
15541,0
15542,1
15543,0
15544,0
15545,0
15546,1
15547,0
15548,0
15549,1
15550,0
15551,1
15552,0
15553,0
15554,0
15555,1
15556,1
15557,0
15558,0
15559,0
15560,0
15561,0
15562,0
15563,1
15564,0
15565,0
15566,0
15567,0
15568,0
15569,0
15570,1
15571,1
15572,0
15573,0
15574,1
15575,0
15576,0
15577,0
15578,0
15579,0
15580,1
15581,0
15582,1
15583,1
15584,1
15585,1
15586,1
15587,0
15588,0
15589,1
15590,1
15591,0
15592,0
15593,0
15594,0
15595,0
15596,0
15597,0
15598,0
15599,0
15600,0
15601,1
15602,0
15603,0
15604,0
15605,1
15606,0
15607,0
15608,0
15609,1
15610,0
15611,1
15612,0
15613,0
15614,0
15615,1
15616,0
15617,0
15618,0
15619,1
15620,1
15621,0
15622,0
15623,0
15624,0
15625,1
15626,0
15627,0
15628,1
15629,0
15630,0
15631,1
15632,0
15633,0
15634,0
15635,1
15636,0
15637,1
15638,1
15639,0
15640,1
15641,0
15642,0
15643,0
15644,1
15645,0
15646,0
15647,0
15648,1
15649,0
15650,0
15651,1
15652,1
15653,0
15654,1
15655,0
15656,0
15657,1
15658,1
15659,0
15660,0
15661,0
15662,1
15663,0
15664,0
15665,0
15666,1
15667,1
15668,1
15669,1
15670,0
15671,1
15672,1
15673,0
15674,0
15675,1
15676,1
15677,0
15678,0
15679,0
15680,0
15681,0
15682,0
15683,1
15684,0
15685,0
15686,0
15687,1
15688,1
15689,0
15690,1
15691,0
15692,0
15693,1
15694,0
15695,0
15696,0
15697,0
15698,1
15699,0
15700,1
15701,0
15702,0
15703,1
15704,0
15705,0
15706,1
15707,1
15708,0
15709,1
15710,0
15711,0
15712,0
15713,0
15714,0
15715,1
15716,0
15717,0
15718,1
15719,1
15720,0
15721,0
15722,1
15723,0
15724,1
15725,0
15726,0
15727,1
15728,1
15729,0
15730,1
15731,0
15732,0
15733,1
15734,0
15735,0
15736,0
15737,0
15738,0
15739,0
15740,1
15741,0
15742,0
15743,1
15744,1
15745,0
15746,1
15747,0
15748,0
15749,0
15750,0
15751,0
15752,1
15753,0
15754,0
15755,0
15756,0
15757,1
15758,0
15759,0
15760,1
15761,1
15762,0
15763,1
15764,0
15765,1
15766,0
15767,0
15768,0
15769,1
15770,0
15771,1
15772,0
15773,0
15774,0
15775,0
15776,0
15777,1
15778,0
15779,1
15780,0
15781,0
15782,0
15783,0
15784,1
15785,0
15786,1
15787,1
15788,0
15789,0
15790,0
15791,0
15792,0
15793,1
15794,0
15795,0
15796,0
15797,1
15798,1
15799,0
15800,0
15801,0
15802,1
15803,1
15804,0
15805,0
15806,0
15807,0
15808,0
15809,0
15810,0
15811,0
15812,0
15813,0
15814,0
15815,0
15816,1
15817,0
15818,1
15819,0
15820,0
15821,0
15822,1
15823,1
15824,0
15825,0
15826,0
15827,1
15828,1
15829,0
15830,1
15831,0
15832,1
15833,0
15834,0
15835,0
15836,0
15837,0
15838,1
15839,0
15840,0
15841,0
15842,0
15843,0
15844,0
15845,0
15846,0
15847,0
15848,1
15849,0
15850,0
15851,1
15852,0
15853,0
15854,0
15855,0
15856,1
15857,0
15858,1
15859,0
15860,1
15861,0
15862,0
15863,1
15864,0
15865,0
15866,0
15867,0
15868,0
15869,1
15870,0
15871,0
15872,1
15873,0
15874,1
15875,0
15876,0
15877,0
15878,1
15879,1
15880,0
15881,0
15882,1
15883,0
15884,0
15885,1
15886,0
15887,0
15888,0
15889,1
15890,0
15891,1
15892,1
15893,1
15894,1
15895,0
15896,1
15897,0
15898,0
15899,1
15900,1
15901,0
15902,0
15903,0
15904,1
15905,1
15906,1
15907,0
15908,1
15909,1
15910,1
15911,0
15912,1
15913,0
15914,0
15915,0
15916,0
15917,0
15918,1
15919,1
15920,1
15921,1
15922,1
15923,0
15924,1
15925,0
15926,0
15927,0
15928,0
15929,0
15930,0
15931,1
15932,0
15933,0
15934,0
15935,0
15936,0
15937,1
15938,0
15939,1
15940,0
15941,0
15942,0
15943,1
15944,0
15945,1
15946,0
15947,0
15948,0
15949,0
15950,0
15951,1
15952,0
15953,0
15954,0
15955,0
15956,0
15957,0
15958,0
15959,0
15960,1
15961,0
15962,1
15963,0
15964,1
15965,0
15966,0
15967,0
15968,0
15969,1
15970,1
15971,0
15972,0
15973,1
15974,0
15975,0
15976,0
15977,0
15978,0
15979,0
15980,1
15981,0
15982,0
15983,1
15984,1
15985,1
15986,1
15987,0
15988,0
15989,0
15990,0
15991,1
15992,0
15993,1
15994,1
15995,1
15996,1
15997,1
15998,0
15999,1
16000,1
16001,1
16002,1
16003,0
16004,0
16005,1
16006,0
16007,0
16008,0
16009,0
16010,1
16011,0
16012,0
16013,0
16014,1
16015,1
16016,0
16017,0
16018,0
16019,1
16020,0
16021,1
16022,0
16023,0
16024,0
16025,1
16026,0
16027,0
16028,0
16029,0
16030,0
16031,1
16032,0
16033,0
16034,0
16035,0
16036,0
16037,0
16038,0
16039,1
16040,0
16041,1
16042,1
16043,0
16044,0
16045,0
16046,0
16047,1
16048,0
16049,0
16050,1
16051,0
16052,0
16053,0
16054,1
16055,1
16056,0
16057,1
16058,0
16059,0
16060,0
16061,1
16062,0
16063,0
16064,0
16065,1
16066,1
16067,1
16068,1
16069,0
16070,1
16071,0
16072,0
16073,1
16074,1
16075,0
16076,0
16077,0
16078,0
16079,0
16080,1
16081,0
16082,0
16083,1
16084,0
16085,0
16086,1
16087,1
16088,0
16089,0
16090,0
16091,0
16092,0
16093,0
16094,0
16095,0
16096,0
16097,0
16098,1
16099,1
16100,0
16101,1
16102,0
16103,1
16104,0
16105,1
16106,0
16107,0
16108,1
16109,0
16110,1
16111,0
16112,0
16113,1
16114,1
16115,0
16116,0
16117,0
16118,0
16119,1
16120,1
16121,1
16122,0
16123,0
16124,0
16125,0
16126,1
16127,0
16128,1
16129,0
16130,1
16131,0
16132,0
16133,0
16134,0
16135,0
16136,1
16137,0
16138,1
16139,1
16140,1
16141,1
16142,0
16143,1
16144,0
16145,0
16146,0
16147,0
16148,0
16149,0
16150,1
16151,0
16152,0
16153,0
16154,1
16155,0
16156,0
16157,0
16158,0
16159,0
16160,0
16161,0
16162,1
16163,0
16164,1
16165,1
16166,1
16167,0
16168,0
16169,1
16170,0
16171,1
16172,1
16173,1
16174,0
16175,0
16176,0
16177,1
16178,0
16179,0
16180,0
16181,0
16182,1
16183,0
16184,0
16185,0
16186,0
16187,0
16188,0
16189,1
16190,1
16191,0
16192,1
16193,0
16194,0
16195,0
16196,0
16197,0
16198,1
16199,0
16200,0
16201,1
16202,0
16203,1
16204,0
16205,0
16206,0
16207,0
16208,0
16209,1
16210,1
16211,0
16212,1
16213,0
16214,0
16215,1
16216,0
16217,0
16218,0
16219,0
16220,0
16221,0
16222,0
16223,0
16224,0
16225,0
16226,0
16227,1
16228,0
16229,1
16230,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,0
16237,0
16238,0
16239,1
16240,0
16241,1
16242,1
16243,1
16244,1
16245,1
16246,1
16247,0
16248,0
16249,0
16250,0
16251,1
16252,0
16253,0
16254,1
16255,1
16256,0
16257,1
16258,0
16259,1
16260,1
16261,0
16262,0
16263,0
16264,0
16265,0
16266,0
16267,0
16268,0
16269,0
16270,0
16271,0
16272,1
16273,0
16274,1
16275,0
16276,1
16277,1
16278,1
16279,0
16280,0
16281,0
16282,1
16283,0
16284,0
16285,0
16286,0
16287,1
16288,0
16289,0
16290,1
16291,0
16292,0
16293,0
16294,0
16295,1
16296,0
16297,0
16298,1
16299,0
16300,0
16301,1
16302,0
16303,0
16304,1
16305,1
16306,0
16307,0
16308,0
16309,0
16310,1
16311,0
16312,1
16313,1
16314,1
16315,0
16316,0
16317,0
16318,1
16319,1
16320,1
16321,0
16322,0
16323,0
16324,0
16325,1
16326,0
16327,1
16328,0
16329,1
16330,0
16331,0
16332,0
16333,0
16334,0
16335,0
16336,1
16337,0
16338,0
16339,0
16340,1
16341,0
16342,1
16343,0
16344,1
16345,0
16346,0
16347,0
16348,0
16349,1
16350,0
16351,1
16352,1
16353,1
16354,0
16355,0
16356,0
16357,1
16358,1
16359,0
16360,0
16361,1
16362,1
16363,1
16364,0
16365,0
16366,0
16367,0
16368,0
16369,0
16370,0
16371,1
16372,0
16373,0
16374,0
16375,0
16376,0
16377,1
16378,0
16379,1
16380,0
16381,0
16382,0
16383,1
16384,0
16385,0
16386,1
16387,0
16388,0
16389,1
16390,1
16391,0
16392,1
16393,1
16394,0
16395,1
16396,1
16397,1
16398,0
16399,0
16400,0
16401,0
16402,0
16403,0
16404,1
16405,0
16406,1
16407,0
16408,1
16409,1
16410,0
16411,0
16412,1
16413,1
16414,0
16415,0
16416,0
16417,0
16418,0
16419,1
16420,0
16421,1
16422,1
16423,0
16424,0
16425,0
16426,0
16427,1
16428,0
16429,0
16430,0
16431,0
16432,0
16433,0
16434,0
16435,0
16436,1
16437,0
16438,1
16439,1
16440,0
16441,0
16442,1
16443,0
16444,0
16445,0
16446,0
16447,1
16448,1
16449,0
16450,0
16451,1
16452,0
16453,1
16454,0
16455,0
16456,1
16457,0
16458,0
16459,0
16460,1
16461,1
16462,0
16463,0
16464,0
16465,1
16466,0
16467,0
16468,1
16469,0
16470,0
16471,1
16472,1
16473,0
16474,0
16475,0
16476,0
16477,1
16478,0
16479,1
16480,0
16481,1
16482,1
16483,0
16484,0
16485,1
16486,1
16487,1
16488,0
16489,1
16490,0
16491,0
16492,0
16493,0
16494,1
16495,1
16496,0
16497,0
16498,1
16499,0
16500,0
16501,0
16502,0
16503,1
16504,1
16505,0
16506,0
16507,0
16508,0
16509,1
16510,0
16511,0
16512,0
16513,1
16514,1
16515,0
16516,0
16517,0
16518,0
16519,0
16520,1
16521,0
16522,1
16523,0
16524,0
16525,1
16526,1
16527,0
16528,0
16529,0
16530,1
16531,0
16532,0
16533,1
16534,0
16535,0
16536,1
16537,0
16538,0
16539,1
16540,0
16541,0
16542,0
16543,0
16544,0
16545,0
16546,0
16547,0
16548,0
16549,0
16550,0
16551,0
16552,0
16553,1
16554,1
16555,1
16556,1
16557,0
16558,0
16559,0
16560,0
16561,0
16562,0
16563,0
16564,0
16565,1
16566,0
16567,1
16568,1
16569,0
16570,0
16571,1
16572,0
16573,1
16574,1
16575,0
16576,0
16577,0
16578,1
16579,1
16580,0
16581,0
16582,1
16583,0
16584,0
16585,0
16586,0
16587,0
16588,0
16589,1
16590,0
16591,0
16592,0
16593,0
16594,1
16595,0
16596,1
16597,0
16598,1
16599,0
16600,0
16601,0
16602,0
16603,0
16604,1
16605,0
16606,1
16607,0
16608,0
16609,1
16610,1
16611,0
16612,0
16613,1
16614,0
16615,0
16616,0
16617,0
16618,1
16619,0
16620,0
16621,0
16622,1
16623,0
16624,0
16625,0
16626,1
16627,0
16628,1
16629,1
16630,0
16631,0
16632,0
16633,0
16634,0
16635,0
16636,0
16637,1
16638,0
16639,0
16640,0
16641,0
16642,0
16643,1
16644,0
16645,0
16646,1
16647,0
16648,0
16649,0
16650,0
16651,0
16652,0
16653,0
16654,0
16655,0
16656,0
16657,0
16658,0
16659,0
16660,0
16661,0
16662,0
16663,0
16664,0
16665,0
16666,0
16667,1
16668,0
16669,0
16670,0
16671,1
16672,0
16673,0
16674,0
16675,0
16676,0
16677,1
16678,0
16679,0
16680,1
16681,0
16682,0
16683,0
16684,0
16685,0
16686,0
16687,0
16688,1
16689,0
16690,1
16691,0
16692,1
16693,0
16694,1
16695,0
16696,0
16697,0
16698,0
16699,0
16700,0
16701,0
16702,0
16703,0
16704,0
16705,0
16706,0
16707,1
16708,1
16709,1
16710,0
16711,0
16712,1
16713,1
16714,1
16715,0
16716,1
16717,0
16718,0
16719,1
16720,0
16721,1
16722,1
16723,0
16724,0
16725,0
16726,1
16727,0
16728,0
16729,0
16730,0
16731,0
16732,0
16733,0
16734,1
16735,0
16736,1
16737,0
16738,0
16739,0
16740,1
16741,1
16742,0
16743,0
16744,1
16745,0
16746,0
16747,1
16748,1
16749,1
16750,0
16751,1
16752,0
16753,1
16754,0
16755,0
16756,0
16757,0
16758,1
16759,1
16760,1
16761,0
16762,1
16763,1
16764,1
16765,1
16766,0
16767,1
16768,0
16769,0
16770,0
16771,1
16772,1
16773,1
16774,0
16775,0
16776,1
16777,1
16778,0
16779,0
16780,0
16781,0
16782,1
16783,0
16784,0
16785,0
16786,0
16787,1
16788,0
16789,1
16790,0
16791,0
16792,0
16793,0
16794,0
16795,0
16796,0
16797,1
16798,0
16799,1
16800,1
16801,0
16802,1
16803,0
16804,0
16805,0
16806,1
16807,0
16808,1
16809,0
16810,0
16811,0
16812,1
16813,0
16814,0
16815,0
16816,0
16817,1
16818,0
16819,0
16820,1
16821,0
16822,1
16823,0
16824,1
16825,0
16826,0
16827,1
16828,0
16829,1
16830,0
16831,1
16832,0
16833,0
16834,1
16835,1
16836,0
16837,1
16838,0
16839,0
16840,0
16841,1
16842,0
16843,1
16844,0
16845,1
16846,1
16847,1
16848,0
16849,0
16850,0
16851,0
16852,0
16853,0
16854,0
16855,1
16856,0
16857,0
16858,1
16859,0
16860,0
16861,0
16862,1
16863,0
16864,1
16865,0
16866,1
16867,0
16868,0
16869,0
16870,1
16871,1
16872,1
16873,0
16874,1
16875,0
16876,1
16877,1
16878,0
16879,1
16880,0
16881,1
16882,1
16883,1
16884,0
16885,0
16886,0
16887,0
16888,0
16889,1
16890,0
16891,1
16892,0
16893,1
16894,0
16895,1
16896,0
16897,0
16898,0
16899,1
16900,0
16901,1
16902,0
16903,0
16904,0
16905,0
16906,0
16907,0
16908,0
16909,0
16910,0
16911,1
16912,1
16913,1
16914,0
16915,0
16916,1
16917,1
16918,0
16919,0
16920,0
16921,1
16922,1
16923,0
16924,1
16925,0
16926,0
16927,1
16928,0
16929,0
16930,1
16931,1
16932,0
16933,0
16934,1
16935,0
16936,1
16937,1
16938,0
16939,0
16940,0
16941,0
16942,1
16943,0
16944,1
16945,0
16946,1
16947,1
16948,1
16949,0
16950,1
16951,0
16952,0
16953,0
16954,0
16955,1
16956,0
16957,1
16958,1
16959,0
16960,0
16961,1
16962,1
16963,1
16964,0
16965,0
16966,1
16967,0
16968,0
16969,0
16970,0
16971,0
16972,1
16973,0
16974,0
16975,0
16976,1
16977,0
16978,0
16979,0
16980,0
16981,1
16982,0
16983,1
16984,1
16985,1
16986,0
16987,0
16988,0
16989,1
16990,1
16991,0
16992,0
16993,0
16994,0
16995,0
16996,1
16997,0
16998,0
16999,0
17000,0
17001,1
17002,0
17003,0
17004,0
17005,1
17006,1
17007,0
17008,0
17009,0
17010,0
17011,0
17012,1
17013,0
17014,0
17015,0
17016,0
17017,0
17018,1
17019,1
17020,1
17021,0
17022,1
17023,0
17024,0
17025,0
17026,0
17027,1
17028,0
17029,0
17030,1
17031,0
17032,0
17033,1
17034,0
17035,0
17036,1
17037,0
17038,0
17039,0
17040,0
17041,0
17042,1
17043,0
17044,1
17045,0
17046,1
17047,1
17048,0
17049,1
17050,0
17051,0
17052,0
17053,0
17054,1
17055,0
17056,0
17057,1
17058,0
17059,1
17060,0
17061,0
17062,0
17063,0
17064,0
17065,0
17066,0
17067,0
17068,1
17069,0
17070,1
17071,1
17072,0
17073,0
17074,0
17075,1
17076,1
17077,0
17078,0
17079,1
17080,0
17081,0
17082,0
17083,0
17084,0
17085,0
17086,0
17087,0
17088,1
17089,0
17090,0
17091,0
17092,0
17093,0
17094,0
17095,0
17096,0
17097,0
17098,0
17099,1
17100,0
17101,0
17102,1
17103,0
17104,0
17105,1
17106,0
17107,0
17108,1
17109,0
17110,1
17111,0
17112,1
17113,1
17114,1
17115,1
17116,0
17117,0
17118,0
17119,1
17120,0
17121,0
17122,0
17123,0
17124,1
17125,0
17126,1
17127,0
17128,1
17129,0
17130,0
17131,0
17132,1
17133,0
17134,0
17135,0
17136,0
17137,1
17138,1
17139,1
17140,1
17141,1
17142,0
17143,0
17144,0
17145,0
17146,0
17147,1
17148,0
17149,1
17150,1
17151,0
17152,0
17153,0
17154,1
17155,1
17156,0
17157,0
17158,0
17159,1
17160,0
17161,1
17162,1
17163,0
17164,0
17165,0
17166,0
17167,0
17168,0
17169,0
17170,0
17171,0
17172,0
17173,0
17174,0
17175,0
17176,0
17177,0
17178,0
17179,0
17180,1
17181,1
17182,0
17183,0
17184,0
17185,0
17186,1
17187,0
17188,1
17189,1
17190,0
17191,0
17192,1
17193,0
17194,0
17195,0
17196,0
17197,0
17198,0
17199,0
17200,1
17201,1
17202,0
17203,0
17204,0
17205,0
17206,0
17207,1
17208,0
17209,0
17210,0
17211,0
17212,0
17213,1
17214,0
17215,0
17216,1
17217,1
17218,0
17219,0
17220,1
17221,1
17222,0
17223,0
17224,0
17225,0
17226,0
17227,0
17228,1
17229,0
17230,0
17231,0
17232,0
17233,0
17234,1
17235,0
17236,1
17237,0
17238,0
17239,0
17240,0
17241,1
17242,0
17243,0
17244,0
17245,0
17246,0
17247,0
17248,0
17249,1
17250,1
17251,0
17252,0
17253,1
17254,1
17255,0
17256,0
17257,0
17258,0
17259,1
17260,0
17261,0
17262,0
17263,0
17264,1
17265,0
17266,0
17267,0
17268,0
17269,0
17270,0
17271,0
17272,0
17273,1
17274,1
17275,0
17276,0
17277,1
17278,0
17279,0
17280,1
17281,1
17282,0
17283,0
17284,0
17285,1
17286,1
17287,1
17288,1
17289,1
17290,0
17291,0
17292,0
17293,1
17294,1
17295,0
17296,1
17297,0
17298,0
17299,0
17300,0
17301,1
17302,0
17303,0
17304,0
17305,0
17306,0
17307,0
17308,0
17309,1
17310,0
17311,0
17312,1
17313,0
17314,0
17315,0
17316,1
17317,0
17318,1
17319,0
17320,1
17321,0
17322,0
17323,1
17324,0
17325,0
17326,1
17327,0
17328,0
17329,1
17330,0
17331,0
17332,0
17333,0
17334,0
17335,0
17336,0
17337,1
17338,1
17339,1
17340,1
17341,0
17342,0
17343,1
17344,0
17345,0
17346,0
17347,1
17348,1
17349,0
17350,1
17351,1
17352,0
17353,1
17354,1
17355,0
17356,1
17357,0
17358,1
17359,0
17360,0
17361,0
17362,1
17363,1
17364,1
17365,0
17366,0
17367,0
17368,0
17369,0
17370,0
17371,0
17372,1
17373,1
17374,0
17375,0
17376,0
17377,0
17378,1
17379,0
17380,0
17381,0
17382,1
17383,0
17384,0
17385,0
17386,1
17387,0
17388,0
17389,0
17390,0
17391,0
17392,0
17393,1
17394,1
17395,1
17396,0
17397,0
17398,1
17399,0
17400,0
17401,1
17402,0
17403,0
17404,0
17405,1
17406,0
17407,1
17408,0
17409,0
17410,1
17411,1
17412,1
17413,0
17414,1
17415,1
17416,0
17417,1
17418,1
17419,1
17420,0
17421,0
17422,0
17423,0
17424,1
17425,0
17426,0
17427,1
17428,0
17429,1
17430,1
17431,0
17432,1
17433,0
17434,0
17435,1
17436,1
17437,1
17438,0
17439,0
17440,0
17441,1
17442,0
17443,0
17444,0
17445,1
17446,1
17447,0
17448,0
17449,0
17450,0
17451,0
17452,0
17453,1
17454,0
17455,0
17456,0
17457,0
17458,1
17459,1
17460,0
17461,0
17462,1
17463,0
17464,1
17465,0
17466,1
17467,0
17468,0
17469,0
17470,0
17471,0
17472,1
17473,0
17474,0
17475,1
17476,1
17477,0
17478,0
17479,0
17480,1
17481,0
17482,0
17483,0
17484,0
17485,1
17486,0
17487,0
17488,0
17489,0
17490,1
17491,1
17492,0
17493,0
17494,0
17495,0
17496,1
17497,0
17498,1
17499,0
17500,0
17501,0
17502,0
17503,0
17504,0
17505,1
17506,0
17507,0
17508,1
17509,0
17510,0
17511,0
17512,1
17513,0
17514,0
17515,0
17516,1
17517,0
17518,0
17519,0
17520,0
17521,0
17522,1
17523,0
17524,0
17525,0
17526,0
17527,1
17528,1
17529,0
17530,1
17531,0
17532,0
17533,0
17534,0
17535,0
17536,0
17537,0
17538,0
17539,1
17540,0
17541,0
17542,0
17543,0
17544,0
17545,1
17546,0
17547,0
17548,0
17549,1
17550,0
17551,1
17552,0
17553,0
17554,0
17555,1
17556,0
17557,1
17558,0
17559,0
17560,0
17561,1
17562,1
17563,1
17564,0
17565,0
17566,0
17567,0
17568,0
17569,0
17570,0
17571,0
17572,0
17573,0
17574,0
17575,0
17576,1
17577,0
17578,0
17579,1
17580,1
17581,0
17582,0
17583,0
17584,1
17585,0
17586,0
17587,1
17588,0
17589,0
17590,0
17591,0
17592,0
17593,1
17594,0
17595,0
17596,1
17597,1
17598,1
17599,1
17600,0
17601,0
17602,0
17603,0
17604,0
17605,1
17606,1
17607,1
17608,0
17609,1
17610,0
17611,1
17612,0
17613,0
17614,1
17615,0
17616,0
17617,0
17618,0
17619,0
17620,0
17621,1
17622,0
17623,0
17624,1
17625,0
17626,0
17627,1
17628,1
17629,0
17630,0
17631,1
17632,0
17633,0
17634,0
17635,0
17636,0
17637,1
17638,0
17639,0
17640,0
17641,1
17642,1
17643,0
17644,0
17645,0
17646,1
17647,0
17648,0
17649,1
17650,1
17651,0
17652,1
17653,1
17654,1
17655,1
17656,1
17657,0
17658,1
17659,0
17660,0
17661,0
17662,0
17663,0
17664,1
17665,0
17666,0
17667,1
17668,1
17669,0
17670,0
17671,1
17672,0
17673,1
17674,0
17675,1
17676,0
17677,0
17678,1
17679,0
17680,1
17681,0
17682,1
17683,0
17684,0
17685,0
17686,0
17687,1
17688,1
17689,1
17690,0
17691,1
17692,1
17693,1
17694,0
17695,0
17696,1
17697,0
17698,0
17699,1
17700,0
17701,1
17702,1
17703,0
17704,0
17705,1
17706,0
17707,0
17708,1
17709,0
17710,0
17711,0
17712,0
17713,1
17714,0
17715,0
17716,0
17717,0
17718,1
17719,0
17720,0
17721,0
17722,0
17723,0
17724,1
17725,0
17726,0
17727,1
17728,0
17729,0
17730,0
17731,1
17732,1
17733,0
17734,1
17735,0
17736,0
