,Unnamed: 0,ID,IS_HCP,TAXONOMY
13136,13136,14137,0.0,nan
13137,13137,14138,0.0,nan
13138,13138,14139,0.0,nan
13139,13139,14140,1.0,2084P0800X
13140,13140,14141,0.0,nan
13141,13141,14142,1.0,2084N0400X
13142,13142,14143,0.0,nan
13143,13143,14144,0.0,nan
13144,13144,14145,0.0,nan
13145,13145,14146,0.0,nan
13146,13146,14147,0.0,nan
13147,13147,14148,1.0,2084P0800X
13148,13148,14149,0.0,nan
13149,13149,14150,0.0,nan
13150,13150,14151,1.0,2084P0800X
13151,13151,14152,0.0,nan
13152,13152,14153,0.0,nan
13153,13153,14154,1.0,2084P0800X
13154,13154,14155,1.0,2084P0800X
13155,13155,14156,1.0,2084P0800X
13156,13156,14157,1.0,2084P0800X
13157,13157,14158,1.0,2084P0800X
13158,13158,14159,1.0,2084P0800X
13159,13159,14160,0.0,nan
13160,13160,14161,0.0,nan
13161,13161,14162,0.0,nan
13162,13162,14163,1.0,2084P0800X
13163,13163,14164,0.0,nan
13164,13164,14165,1.0,2084P0800X
13165,13165,14166,0.0,nan
13166,13166,14167,1.0,2084P0800X
13167,13167,14168,1.0,2084P0800X
13168,13168,14169,0.0,nan
13169,13169,14170,0.0,nan
13170,13170,14171,0.0,nan
13171,13171,14172,0.0,nan
13172,13172,14173,0.0,nan
13173,13173,14174,1.0,2084P0800X
13174,13174,14175,0.0,nan
13175,13175,14176,1.0,2084P0800X
13176,13176,14177,1.0,2084P0800X
13177,13177,14178,0.0,nan
13178,13178,14179,0.0,nan
13179,13179,14180,0.0,nan
13180,13180,14181,0.0,nan
13181,13181,14182,0.0,nan
13182,13182,14183,0.0,nan
13183,13183,14184,0.0,nan
13184,13184,14185,0.0,nan
13185,13185,14186,1.0,2084P0800X
13186,13186,14187,0.0,nan
13187,13187,14188,0.0,nan
13188,13188,14189,0.0,nan
13189,13189,14190,0.0,nan
13190,13190,14191,0.0,nan
13191,13191,14192,1.0,2084P0800X
13192,13192,14193,1.0,2084P0800X
13193,13193,14194,0.0,nan
13194,13194,14195,0.0,nan
13195,13195,14196,1.0,2084P0800X
13196,13196,14197,0.0,nan
13197,13197,14198,0.0,nan
13198,13198,14199,0.0,nan
13199,13199,14200,0.0,nan
13200,13200,14201,1.0,2084P0800X
13201,13201,14202,0.0,nan
13202,13202,14203,0.0,nan
13203,13203,14204,1.0,2084P0800X
13204,13204,14205,1.0,2084P0800X
13205,13205,14206,1.0,2084P0800X
13206,13206,14207,1.0,2084N0400X
13207,13207,14208,0.0,nan
13208,13208,14209,0.0,nan
13209,13209,14210,0.0,nan
13210,13210,14211,1.0,2084P0800X
13211,13211,14212,0.0,nan
13212,13212,14213,1.0,2084N0400X
13213,13213,14214,0.0,nan
13214,13214,14215,0.0,nan
13215,13215,14216,0.0,nan
13216,13216,14217,1.0,2084P0800X
13217,13217,14218,1.0,2084P0800X
13218,13218,14219,0.0,nan
13219,13219,14220,0.0,nan
13220,13220,14221,0.0,nan
13221,13221,14222,0.0,nan
13222,13222,14223,0.0,nan
13223,13223,14224,0.0,nan
13224,13224,14225,0.0,nan
13225,13225,14226,0.0,nan
13226,13226,14227,0.0,nan
13227,13227,14228,1.0,2084P0800X
13228,13228,14229,0.0,nan
13229,13229,14230,1.0,2084P0800X
13230,13230,14231,0.0,nan
13231,13231,14232,0.0,nan
13232,13232,14233,0.0,nan
13233,13233,14234,0.0,nan
13234,13234,14235,0.0,nan
13235,13235,14236,0.0,nan
13236,13236,14237,0.0,nan
13237,13237,14238,0.0,nan
13238,13238,14239,1.0,2084P0800X
13239,13239,14240,0.0,nan
13240,13240,14241,0.0,nan
13241,13241,14242,0.0,nan
13242,13242,14243,0.0,nan
13243,13243,14244,0.0,nan
13244,13244,14245,0.0,nan
13245,13245,14246,0.0,nan
13246,13246,14247,1.0,2084P0800X
13247,13247,14248,0.0,nan
13248,13248,14249,0.0,nan
13249,13249,14250,0.0,nan
13250,13250,14251,1.0,2084P0800X
13251,13251,14252,1.0,2084P0800X
13252,13252,14253,1.0,2084P0800X
13253,13253,14254,0.0,nan
13254,13254,14255,0.0,nan
13255,13255,14256,0.0,nan
13256,13256,14257,0.0,nan
13257,13257,14258,0.0,nan
13258,13258,14259,0.0,nan
13259,13259,14260,0.0,nan
13260,13260,14261,0.0,nan
13261,13261,14262,0.0,nan
13262,13262,14263,1.0,2084P0800X
13263,13263,14264,0.0,nan
13264,13264,14265,0.0,nan
13265,13265,14266,1.0,2084P0800X
13266,13266,14267,1.0,2084P0800X
13267,13267,14268,0.0,nan
13268,13268,14269,1.0,2084P0800X
13269,13269,14270,0.0,nan
13270,13270,14271,1.0,2084P0800X
13271,13271,14272,0.0,nan
13272,13272,14273,0.0,nan
13273,13273,14274,1.0,2084P0800X
13274,13274,14275,0.0,nan
13275,13275,14276,0.0,nan
13276,13276,14277,0.0,nan
13277,13277,14278,0.0,nan
13278,13278,14279,0.0,nan
13279,13279,14280,0.0,nan
13280,13280,14281,0.0,nan
13281,13281,14282,1.0,2084P0800X
13282,13282,14283,0.0,nan
13283,13283,14284,1.0,2084P0800X
13284,13284,14285,0.0,nan
13285,13285,14286,1.0,2084P0800X
13286,13286,14287,0.0,nan
13287,13287,14288,0.0,nan
13288,13288,14289,0.0,nan
13289,13289,14290,1.0,2084P0800X
13290,13290,14291,1.0,2084N0400X
13291,13291,14292,0.0,nan
13292,13292,14293,0.0,nan
13293,13293,14294,1.0,2084P0800X
13294,13294,14295,1.0,2084P0800X
13295,13295,14296,0.0,nan
13296,13296,14297,1.0,2084P0800X
13297,13297,14298,1.0,2084P0800X
13298,13298,14299,0.0,nan
13299,13299,14300,0.0,nan
13300,13300,14301,1.0,2084P0800X
13301,13301,14302,0.0,nan
13302,13302,14303,0.0,nan
13303,13303,14304,0.0,nan
13304,13304,14305,0.0,nan
13305,13305,14306,0.0,nan
13306,13306,14307,0.0,nan
13307,13307,14308,0.0,nan
13308,13308,14309,1.0,2084P0800X
13309,13309,14310,1.0,2084P0800X
13310,13310,14311,0.0,nan
13311,13311,14312,0.0,nan
13312,13312,14313,0.0,nan
13313,13313,14314,0.0,nan
13314,13314,14315,0.0,nan
13315,13315,14316,0.0,nan
13316,13316,14317,1.0,2084P0800X
13317,13317,14318,0.0,nan
13318,13318,14319,0.0,nan
13319,13319,14320,0.0,nan
13320,13320,14321,1.0,2084P0800X
13321,13321,14322,0.0,nan
13322,13322,14323,1.0,2084P0800X
13323,13323,14324,0.0,nan
13324,13324,14325,0.0,nan
13325,13325,14326,0.0,nan
13326,13326,14327,0.0,nan
13327,13327,14328,0.0,nan
13328,13328,14329,1.0,2084P0800X
13329,13329,14330,1.0,2084P0800X
13330,13330,14331,0.0,nan
13331,13331,14332,0.0,nan
13332,13332,14333,0.0,nan
13333,13333,14334,0.0,nan
13334,13334,14335,1.0,2084P0800X
13335,13335,14336,0.0,nan
13336,13336,14337,1.0,2084P0800X
13337,13337,14338,0.0,nan
13338,13338,14339,0.0,nan
13339,13339,14340,0.0,nan
13340,13340,14341,0.0,nan
13341,13341,14342,1.0,2084P0800X
13342,13342,14343,1.0,2084P0800X
13343,13343,14344,0.0,nan
13344,13344,14345,0.0,nan
13345,13345,14346,1.0,2084P0800X
13346,13346,14347,0.0,nan
13347,13347,14348,1.0,2084P0800X
13348,13348,14349,0.0,nan
13349,13349,14350,0.0,nan
13350,13350,14351,0.0,nan
13351,13351,14352,1.0,2084P0800X
13352,13352,14353,0.0,nan
13353,13353,14354,1.0,2084P0800X
13354,13354,14355,0.0,nan
13355,13355,14356,0.0,nan
13356,13356,14357,0.0,nan
13357,13357,14358,0.0,nan
13358,13358,14359,0.0,nan
13359,13359,14360,1.0,2084P0800X
13360,13360,14361,0.0,nan
13361,13361,14362,1.0,2084P0800X
13362,13362,14363,0.0,nan
13363,13363,14364,1.0,2084N0400X
13364,13364,14365,1.0,2084P0800X
13365,13365,14366,0.0,nan
13366,13366,14367,0.0,nan
13367,13367,14368,0.0,nan
13368,13368,14369,0.0,nan
13369,13369,14370,0.0,nan
13370,13370,14371,0.0,nan
13371,13371,14372,0.0,nan
13372,13372,14373,0.0,nan
13373,13373,14374,0.0,nan
13374,13374,14375,0.0,nan
13375,13375,14376,0.0,nan
13376,13376,14377,1.0,2084P0800X
13377,13377,14378,1.0,2084P0800X
13378,13378,14379,0.0,nan
13379,13379,14380,0.0,nan
13380,13380,14381,0.0,nan
13381,13381,14382,0.0,nan
13382,13382,14383,0.0,nan
13383,13383,14384,0.0,nan
13384,13384,14385,1.0,2084P0800X
13385,13385,14386,1.0,2084P0800X
13386,13386,14387,1.0,2084P0800X
13387,13387,14388,0.0,nan
13388,13388,14389,0.0,nan
13389,13389,14390,0.0,nan
13390,13390,14391,0.0,nan
13391,13391,14392,0.0,nan
13392,13392,14393,1.0,2084P0800X
13393,13393,14394,1.0,2084P0800X
13394,13394,14395,1.0,2084P0800X
13395,13395,14396,0.0,nan
13396,13396,14397,0.0,nan
13397,13397,14398,1.0,2084P0800X
13398,13398,14399,0.0,nan
13399,13399,14400,1.0,2084P0800X
13400,13400,14401,0.0,nan
13401,13401,14402,1.0,2084P0800X
13402,13402,14403,0.0,nan
13403,13403,14404,1.0,2084P0800X
13404,13404,14405,0.0,nan
13405,13405,14406,0.0,nan
13406,13406,14407,1.0,2084P0800X
13407,13407,14408,0.0,nan
13408,13408,14409,0.0,nan
13409,13409,14410,0.0,nan
13410,13410,14411,0.0,nan
13411,13411,14412,0.0,nan
13412,13412,14413,0.0,nan
13413,13413,14414,0.0,nan
13414,13414,14415,1.0,2084P0800X
13415,13415,14416,0.0,nan
13416,13416,14417,0.0,nan
13417,13417,14418,0.0,nan
13418,13418,14419,0.0,nan
13419,13419,14420,1.0,2084P0800X
13420,13420,14421,0.0,nan
13421,13421,14422,1.0,2084P0800X
13422,13422,14423,0.0,nan
13423,13423,14424,1.0,2084P0800X
13424,13424,14425,0.0,nan
13425,13425,14426,0.0,nan
13426,13426,14427,0.0,nan
13427,13427,14428,0.0,nan
13428,13428,14429,0.0,nan
13429,13429,14430,1.0,2084P0800X
13430,13430,14431,0.0,nan
13431,13431,14432,0.0,nan
13432,13432,14433,0.0,nan
13433,13433,14434,0.0,nan
13434,13434,14435,1.0,2084P0800X
13435,13435,14436,0.0,nan
13436,13436,14437,1.0,2084P0800X
13437,13437,14438,0.0,nan
13438,13438,14439,0.0,nan
13439,13439,14440,0.0,nan
13440,13440,14441,1.0,2084P0800X
13441,13441,14442,0.0,nan
13442,13442,14443,0.0,nan
13443,13443,14444,0.0,nan
13444,13444,14445,0.0,nan
13445,13445,14446,0.0,nan
13446,13446,14447,0.0,nan
13447,13447,14448,0.0,nan
13448,13448,14449,1.0,2084P0800X
13449,13449,14450,0.0,nan
13450,13450,14451,1.0,2084P0800X
13451,13451,14452,0.0,nan
13452,13452,14453,0.0,nan
13453,13453,14454,1.0,2084P0800X
13454,13454,14455,0.0,nan
13455,13455,14456,1.0,2084P0800X
13456,13456,14457,0.0,nan
13457,13457,14458,0.0,nan
13458,13458,14459,0.0,nan
13459,13459,14460,0.0,nan
13460,13460,14461,0.0,nan
13461,13461,14462,0.0,nan
13462,13462,14463,0.0,nan
13463,13463,14464,0.0,nan
13464,13464,14465,1.0,2084P0800X
13465,13465,14466,0.0,nan
13466,13466,14467,0.0,nan
13467,13467,14468,0.0,nan
13468,13468,14469,1.0,2084P0800X
13469,13469,14470,0.0,nan
13470,13470,14471,0.0,nan
13471,13471,14472,0.0,nan
13472,13472,14473,1.0,2084P0800X
13473,13473,14474,0.0,nan
13474,13474,14475,0.0,nan
13475,13475,14476,0.0,nan
13476,13476,14477,1.0,2084P0800X
13477,13477,14478,1.0,2084P0800X
13478,13478,14479,0.0,nan
13479,13479,14480,0.0,nan
13480,13480,14481,0.0,nan
13481,13481,14482,0.0,nan
13482,13482,14483,1.0,2084P0800X
13483,13483,14484,0.0,nan
13484,13484,14485,0.0,nan
13485,13485,14486,1.0,2084P0800X
13486,13486,14487,1.0,2084P0800X
13487,13487,14488,0.0,nan
13488,13488,14489,0.0,nan
13489,13489,14490,0.0,nan
13490,13490,14491,1.0,2084P0800X
13491,13491,14492,0.0,nan
13492,13492,14493,1.0,2084P0800X
13493,13493,14494,0.0,nan
13494,13494,14495,0.0,nan
13495,13495,14496,1.0,2084P0800X
13496,13496,14497,0.0,nan
13497,13497,14498,0.0,nan
13498,13498,14499,0.0,nan
13499,13499,14500,1.0,2084P0800X
13500,13500,14501,1.0,2084P0800X
13501,13501,14502,1.0,2084P0800X
13502,13502,14503,1.0,2084P0800X
13503,13503,14504,1.0,2084P0800X
13504,13504,14505,0.0,nan
13505,13505,14506,0.0,nan
13506,13506,14507,1.0,2084P0800X
13507,13507,14508,0.0,nan
13508,13508,14509,1.0,2084P0800X
13509,13509,14510,0.0,nan
13510,13510,14511,0.0,nan
13511,13511,14512,1.0,2084P0800X
13512,13512,14513,1.0,2084P0800X
13513,13513,14514,0.0,nan
13514,13514,14515,0.0,nan
13515,13515,14516,0.0,nan
13516,13516,14517,1.0,2084P0800X
13517,13517,14518,0.0,nan
13518,13518,14519,0.0,nan
13519,13519,14520,0.0,nan
13520,13520,14521,0.0,nan
13521,13521,14522,1.0,2084P0800X
13522,13522,14523,1.0,2084P0800X
13523,13523,14524,1.0,2084P0800X
13524,13524,14525,0.0,nan
13525,13525,14526,0.0,nan
13526,13526,14527,0.0,nan
13527,13527,14528,1.0,2084N0400X
13528,13528,14529,0.0,nan
13529,13529,14530,1.0,2084P0800X
13530,13530,14531,1.0,2084P0800X
13531,13531,14532,0.0,nan
13532,13532,14533,1.0,2084P0800X
13533,13533,14534,0.0,nan
13534,13534,14535,0.0,nan
13535,13535,14536,0.0,nan
13536,13536,14537,0.0,nan
13537,13537,14538,0.0,nan
13538,13538,14539,0.0,nan
13539,13539,14540,1.0,2084P0800X
13540,13540,14541,0.0,nan
13541,13541,14542,0.0,nan
13542,13542,14543,0.0,nan
13543,13543,14544,1.0,2084P0800X
13544,13544,14545,0.0,nan
13545,13545,14546,1.0,2084P0800X
13546,13546,14547,0.0,nan
13547,13547,14548,0.0,nan
13548,13548,14549,0.0,nan
13549,13549,14550,1.0,2084P0800X
13550,13550,14551,0.0,nan
13551,13551,14552,0.0,nan
13552,13552,14553,0.0,nan
13553,13553,14554,0.0,nan
13554,13554,14555,0.0,nan
13555,13555,14556,0.0,nan
13556,13556,14557,1.0,2084P0800X
13557,13557,14558,1.0,2084P0800X
13558,13558,14559,0.0,nan
13559,13559,14560,1.0,2084P0800X
13560,13560,14561,0.0,nan
13561,13561,14562,0.0,nan
13562,13562,14563,0.0,nan
13563,13563,14564,0.0,nan
13564,13564,14565,1.0,2084P0800X
13565,13565,14566,1.0,2084P0800X
13566,13566,14567,1.0,2084P0800X
13567,13567,14568,0.0,nan
13568,13568,14569,0.0,nan
13569,13569,14570,1.0,2084P0800X
13570,13570,14571,1.0,2084P0800X
13571,13571,14572,0.0,nan
13572,13572,14573,1.0,2084P0800X
13573,13573,14574,1.0,2084P0800X
13574,13574,14575,0.0,nan
13575,13575,14576,0.0,nan
13576,13576,14577,0.0,nan
13577,13577,14578,1.0,2084P0800X
13578,13578,14579,0.0,nan
13579,13579,14580,0.0,nan
13580,13580,14581,1.0,2084P0800X
13581,13581,14582,1.0,2084N0400X
13582,13582,14583,0.0,nan
13583,13583,14584,1.0,2084P0800X
13584,13584,14585,0.0,nan
13585,13585,14586,0.0,nan
13586,13586,14587,1.0,2084P0800X
13587,13587,14588,0.0,nan
13588,13588,14589,1.0,2084P0800X
13589,13589,14590,0.0,nan
13590,13590,14591,0.0,nan
13591,13591,14592,1.0,2084P0800X
13592,13592,14593,0.0,nan
13593,13593,14594,0.0,nan
13594,13594,14595,1.0,2084P0800X
13595,13595,14596,0.0,nan
13596,13596,14597,1.0,2084P0800X
13597,13597,14598,0.0,nan
13598,13598,14599,1.0,2084P0800X
13599,13599,14600,0.0,nan
13600,13600,14601,0.0,nan
13601,13601,14602,1.0,2084P0800X
13602,13602,14603,0.0,nan
13603,13603,14604,0.0,nan
13604,13604,14605,0.0,nan
13605,13605,14606,0.0,nan
13606,13606,14607,0.0,nan
13607,13607,14608,0.0,nan
13608,13608,14609,0.0,nan
13609,13609,14610,0.0,nan
13610,13610,14611,0.0,nan
13611,13611,14612,0.0,nan
13612,13612,14613,0.0,nan
13613,13613,14614,1.0,2084P0800X
13614,13614,14615,1.0,2084P0800X
13615,13615,14616,0.0,nan
13616,13616,14617,0.0,nan
13617,13617,14618,0.0,nan
13618,13618,14619,0.0,nan
13619,13619,14620,0.0,nan
13620,13620,14621,1.0,2084P0800X
13621,13621,14622,1.0,2084P0800X
13622,13622,14623,0.0,nan
13623,13623,14624,0.0,nan
13624,13624,14625,0.0,nan
13625,13625,14626,0.0,nan
13626,13626,14627,0.0,nan
13627,13627,14628,0.0,nan
13628,13628,14629,0.0,nan
13629,13629,14630,0.0,nan
13630,13630,14631,0.0,nan
13631,13631,14632,0.0,nan
13632,13632,14633,0.0,nan
13633,13633,14634,0.0,nan
13634,13634,14635,1.0,2084P0800X
13635,13635,14636,0.0,nan
13636,13636,14637,0.0,nan
13637,13637,14638,1.0,2084P0800X
13638,13638,14639,0.0,nan
13639,13639,14640,0.0,nan
13640,13640,14641,0.0,nan
13641,13641,14642,0.0,nan
13642,13642,14643,0.0,nan
13643,13643,14644,1.0,2084P0800X
13644,13644,14645,0.0,nan
13645,13645,14646,0.0,nan
13646,13646,14647,0.0,nan
13647,13647,14648,0.0,nan
13648,13648,14649,0.0,nan
13649,13649,14650,0.0,nan
13650,13650,14651,0.0,nan
13651,13651,14652,1.0,2084P0800X
13652,13652,14653,1.0,2084P0800X
13653,13653,14654,0.0,nan
13654,13654,14655,0.0,nan
13655,13655,14656,1.0,2084P0800X
13656,13656,14657,0.0,nan
13657,13657,14658,1.0,2084P0800X
13658,13658,14659,0.0,nan
13659,13659,14660,0.0,nan
13660,13660,14661,0.0,nan
13661,13661,14662,0.0,nan
13662,13662,14663,0.0,nan
13663,13663,14664,1.0,2084P0800X
13664,13664,14665,0.0,nan
13665,13665,14666,1.0,2084P0800X
13666,13666,14667,0.0,nan
13667,13667,14668,0.0,nan
13668,13668,14669,0.0,nan
13669,13669,14670,0.0,nan
13670,13670,14671,1.0,2084N0400X
13671,13671,14672,0.0,nan
13672,13672,14673,1.0,2084P0800X
13673,13673,14674,0.0,nan
13674,13674,14675,1.0,2084P0800X
13675,13675,14676,0.0,nan
13676,13676,14677,0.0,nan
13677,13677,14678,0.0,nan
13678,13678,14679,0.0,nan
13679,13679,14680,0.0,nan
13680,13680,14681,0.0,nan
13681,13681,14682,1.0,2084P0800X
13682,13682,14683,1.0,2084P0800X
13683,13683,14684,1.0,2084P0800X
13684,13684,14685,0.0,nan
13685,13685,14686,0.0,nan
13686,13686,14687,1.0,2084P0800X
13687,13687,14688,1.0,2084P0800X
13688,13688,14689,0.0,nan
13689,13689,14690,1.0,2084P0800X
13690,13690,14691,0.0,nan
13691,13691,14692,1.0,2084P0800X
13692,13692,14693,1.0,2084P0800X
13693,13693,14694,1.0,2084P0800X
13694,13694,14695,0.0,nan
13695,13695,14696,0.0,nan
13696,13696,14697,0.0,nan
13697,13697,14698,0.0,nan
13698,13698,14699,0.0,nan
13699,13699,14700,1.0,2084P0800X
13700,13700,14701,0.0,nan
13701,13701,14702,0.0,nan
13702,13702,14703,0.0,nan
13703,13703,14704,1.0,2084N0400X
13704,13704,14705,1.0,2084P0800X
13705,13705,14706,0.0,nan
13706,13706,14707,0.0,nan
13707,13707,14708,0.0,nan
13708,13708,14709,0.0,nan
13709,13709,14710,1.0,2084P0800X
13710,13710,14711,1.0,2084P0800X
13711,13711,14712,0.0,nan
13712,13712,14713,0.0,nan
13713,13713,14714,0.0,nan
13714,13714,14715,1.0,2084P0800X
13715,13715,14716,0.0,nan
13716,13716,14717,0.0,nan
13717,13717,14718,0.0,nan
13718,13718,14719,1.0,2084P0800X
13719,13719,14720,1.0,2084P0800X
13720,13720,14721,0.0,nan
13721,13721,14722,0.0,nan
13722,13722,14723,1.0,2084P0800X
13723,13723,14724,0.0,nan
13724,13724,14725,1.0,2084P0800X
13725,13725,14726,0.0,nan
13726,13726,14727,0.0,nan
13727,13727,14728,1.0,2084P0800X
13728,13728,14729,0.0,nan
13729,13729,14730,0.0,nan
13730,13730,14731,0.0,nan
13731,13731,14732,1.0,2084P0800X
13732,13732,14733,0.0,nan
13733,13733,14734,0.0,nan
13734,13734,14735,0.0,nan
13735,13735,14736,1.0,2084P0800X
13736,13736,14737,0.0,nan
13737,13737,14738,0.0,nan
13738,13738,14739,0.0,nan
13739,13739,14740,0.0,nan
13740,13740,14741,0.0,nan
13741,13741,14742,0.0,nan
13742,13742,14743,0.0,nan
13743,13743,14744,0.0,nan
13744,13744,14745,0.0,nan
13745,13745,14746,0.0,nan
13746,13746,14747,0.0,nan
13747,13747,14748,0.0,nan
13748,13748,14749,1.0,2084P0800X
13749,13749,14750,0.0,nan
13750,13750,14751,0.0,nan
13751,13751,14752,0.0,nan
13752,13752,14753,1.0,2084P0800X
13753,13753,14754,0.0,nan
13754,13754,14755,0.0,nan
13755,13755,14756,0.0,nan
13756,13756,14757,0.0,nan
13757,13757,14758,1.0,2084P0800X
13758,13758,14759,0.0,nan
13759,13759,14760,0.0,nan
13760,13760,14761,0.0,nan
13761,13761,14762,0.0,nan
13762,13762,14763,1.0,2084P0800X
13763,13763,14764,0.0,nan
13764,13764,14765,0.0,nan
13765,13765,14766,0.0,nan
13766,13766,14767,0.0,nan
13767,13767,14768,1.0,2084P0800X
13768,13768,14769,1.0,2084P0800X
13769,13769,14770,0.0,nan
13770,13770,14771,1.0,2084P0800X
13771,13771,14772,0.0,nan
13772,13772,14773,0.0,nan
13773,13773,14774,0.0,nan
13774,13774,14775,1.0,2084P0800X
13775,13775,14776,0.0,nan
13776,13776,14777,0.0,nan
13777,13777,14778,1.0,2084N0400X
13778,13778,14779,1.0,2084P0800X
13779,13779,14780,1.0,2084P0800X
13780,13780,14781,0.0,nan
13781,13781,14782,0.0,nan
13782,13782,14783,0.0,nan
13783,13783,14784,0.0,nan
13784,13784,14785,0.0,nan
13785,13785,14786,0.0,nan
13786,13786,14787,1.0,2084P0800X
13787,13787,14788,0.0,nan
13788,13788,14789,0.0,nan
13789,13789,14790,0.0,nan
13790,13790,14791,0.0,nan
13791,13791,14792,1.0,2084P0800X
13792,13792,14793,0.0,nan
13793,13793,14794,1.0,2084P0800X
13794,13794,14795,0.0,nan
13795,13795,14796,1.0,2084P0800X
13796,13796,14797,0.0,nan
13797,13797,14798,0.0,nan
13798,13798,14799,0.0,nan
13799,13799,14800,1.0,2084P0800X
13800,13800,14801,0.0,nan
13801,13801,14802,0.0,nan
13802,13802,14803,0.0,nan
13803,13803,14804,0.0,nan
13804,13804,14805,0.0,nan
13805,13805,14806,0.0,nan
13806,13806,14807,1.0,2084P0800X
13807,13807,14808,1.0,2084P0800X
13808,13808,14809,0.0,nan
13809,13809,14810,1.0,2084P0800X
13810,13810,14811,1.0,2084P0800X
13811,13811,14812,0.0,nan
13812,13812,14813,0.0,nan
13813,13813,14814,0.0,nan
13814,13814,14815,0.0,nan
13815,13815,14816,0.0,nan
13816,13816,14817,0.0,nan
13817,13817,14818,0.0,nan
13818,13818,14819,0.0,nan
13819,13819,14820,0.0,nan
13820,13820,14821,0.0,nan
13821,13821,14822,1.0,2084P0800X
13822,13822,14823,0.0,nan
13823,13823,14824,0.0,nan
13824,13824,14825,0.0,nan
13825,13825,14826,0.0,nan
13826,13826,14827,0.0,nan
13827,13827,14828,0.0,nan
13828,13828,14829,0.0,nan
13829,13829,14830,0.0,nan
13830,13830,14831,0.0,nan
13831,13831,14832,1.0,2084P0800X
13832,13832,14833,0.0,nan
13833,13833,14834,0.0,nan
13834,13834,14835,0.0,nan
13835,13835,14836,0.0,nan
13836,13836,14837,0.0,nan
13837,13837,14838,0.0,nan
13838,13838,14839,1.0,2084P0800X
13839,13839,14840,0.0,nan
13840,13840,14841,0.0,nan
13841,13841,14842,0.0,nan
13842,13842,14843,0.0,nan
13843,13843,14844,0.0,nan
13844,13844,14845,0.0,nan
13845,13845,14846,0.0,nan
13846,13846,14847,1.0,2084P0800X
13847,13847,14848,0.0,nan
13848,13848,14849,1.0,2084P0800X
13849,13849,14850,0.0,nan
13850,13850,14851,0.0,nan
13851,13851,14852,0.0,nan
13852,13852,14853,0.0,nan
13853,13853,14854,1.0,2084P0800X
13854,13854,14855,0.0,nan
13855,13855,14856,1.0,2084N0400X
13856,13856,14857,1.0,2084P0800X
13857,13857,14858,1.0,2084N0400X
13858,13858,14859,1.0,2084P0800X
13859,13859,14860,0.0,nan
13860,13860,14861,0.0,nan
13861,13861,14862,0.0,nan
13862,13862,14863,0.0,nan
13863,13863,14864,1.0,2084P0800X
13864,13864,14865,0.0,nan
13865,13865,14866,0.0,nan
13866,13866,14867,0.0,nan
13867,13867,14868,0.0,nan
13868,13868,14869,0.0,nan
13869,13869,14870,0.0,nan
13870,13870,14871,0.0,nan
13871,13871,14872,1.0,2084P0800X
13872,13872,14873,1.0,2084P0800X
13873,13873,14874,0.0,nan
13874,13874,14875,0.0,nan
13875,13875,14876,0.0,nan
13876,13876,14877,0.0,nan
13877,13877,14878,0.0,nan
13878,13878,14879,0.0,nan
13879,13879,14880,0.0,nan
13880,13880,14881,0.0,nan
13881,13881,14882,0.0,nan
13882,13882,14883,0.0,nan
13883,13883,14884,0.0,nan
13884,13884,14885,0.0,nan
13885,13885,14886,0.0,nan
13886,13886,14887,0.0,nan
13887,13887,14888,1.0,2084P0800X
13888,13888,14889,1.0,2084P0800X
13889,13889,14890,1.0,2084P0800X
13890,13890,14891,0.0,nan
13891,13891,14892,1.0,2084P0800X
13892,13892,14893,0.0,nan
13893,13893,14894,0.0,nan
13894,13894,14895,1.0,2084P0800X
13895,13895,14896,1.0,2084P0800X
13896,13896,14897,0.0,nan
13897,13897,14898,1.0,2084P0800X
13898,13898,14899,1.0,2084P0800X
13899,13899,14900,0.0,nan
13900,13900,14901,0.0,nan
13901,13901,14902,0.0,nan
13902,13902,14903,0.0,nan
13903,13903,14904,1.0,2084P0800X
13904,13904,14905,0.0,nan
13905,13905,14906,0.0,nan
13906,13906,14907,0.0,nan
13907,13907,14908,0.0,nan
13908,13908,14909,1.0,2084P0800X
13909,13909,14910,0.0,nan
13910,13910,14911,1.0,2084P0800X
13911,13911,14912,1.0,2084P0800X
13912,13912,14913,1.0,2084P0800X
13913,13913,14914,1.0,2084P0800X
13914,13914,14915,1.0,2084N0400X
13915,13915,14916,0.0,nan
13916,13916,14917,0.0,nan
13917,13917,14918,1.0,2084P0800X
13918,13918,14919,0.0,nan
13919,13919,14920,0.0,nan
13920,13920,14921,1.0,2084P0800X
13921,13921,14922,0.0,nan
13922,13922,14923,0.0,nan
13923,13923,14924,0.0,nan
13924,13924,14925,0.0,nan
13925,13925,14926,1.0,2084P0800X
13926,13926,14927,1.0,2084P0800X
13927,13927,14928,0.0,nan
13928,13928,14929,0.0,nan
13929,13929,14930,0.0,nan
13930,13930,14931,1.0,2084P0800X
13931,13931,14932,1.0,2084P0800X
13932,13932,14933,1.0,2084P0800X
13933,13933,14934,1.0,2084P0800X
13934,13934,14935,1.0,2084P0800X
13935,13935,14936,0.0,nan
13936,13936,14937,0.0,nan
13937,13937,14938,0.0,nan
13938,13938,14939,0.0,nan
13939,13939,14940,0.0,nan
13940,13940,14941,0.0,nan
13941,13941,14942,0.0,nan
13942,13942,14943,0.0,nan
13943,13943,14944,0.0,nan
13944,13944,14945,1.0,2084P0800X
13945,13945,14946,0.0,nan
13946,13946,14947,0.0,nan
